rev bandwidth latency start_time key_size num_parties set_size old_method strategy result
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282289.03 128 5 1024 False GAUSS_SIMPLE_HASH |(0.5953930000000001, 1140542)||(0.288, 737811)||(0.289649, 686706)||(0.292738, 759120)||(0.290195, 603449)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282292.11 128 5 1024 False GAUSS_SIMPLE_HASH |(0.5783959999999999, 1142456)||(0.288775, 732522)||(0.28448, 749474)||(0.283519, 775770)||(0.280676, 654116)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282295.19 128 5 1024 False GAUSS_SIMPLE_HASH |(0.58339, 1140014)||(0.29564100000000004, 753329)||(0.2812, 417965)||(0.281078, 676181)||(0.281954, 642495)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282298.29 128 5 1024 False GAUSS_SIMPLE_HASH |(0.584627, 1137902)||(0.283813, 731670)||(0.283188, 704174)||(0.29089, 732516)||(0.279929, 663018)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282301.41 128 5 1024 False GAUSS_SIMPLE_HASH |(0.570009, 1141046)||(0.285497, 761421)||(0.285428, 755103)||(0.282146, 447813)||(0.280798, 674134)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282304.48 128 5 1024 False GAUSS_SIMPLE_HASH |(0.579429, 1140674)||(0.290026, 739098)||(0.289901, 751418)||(0.287296, 674290)||(0.285943, 531567)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282307.56 128 5 1024 False GAUSS_SIMPLE_HASH |(0.569357, 1142126)||(0.27968, 754951)||(0.279421, 769572)||(0.28871600000000003, 746996)||(0.28842399999999996, 731806)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282310.66 128 5 1024 False GAUSS_SIMPLE_HASH |(0.58154, 1141928)||(0.278446, 771807)||(0.298348, 758515)||(0.29439299999999996, 750867)||(0.28092700000000004, 627583)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282313.74 128 5 1024 False GAUSS_SIMPLE_HASH |(0.571159, 1139882)||(0.278614, 758422)||(0.289614, 759504)||(0.28698, 639175)||(0.284433, 667976)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282316.84 128 5 1024 False GAUSS_SIMPLE_HASH |(0.5949, 1138904)||(0.289213, 441216)||(0.289645, 685568)||(0.295077, 751769)||(0.294752, 532762)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282319.98 80 5 4096 False BLOOM_FILTER |(0.380589, 2775452)||(0.333889, 3465089)||(0.334167, 3035575)||(0.341143, 3059068)||(0.328306, 3487927)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282322.95 80 5 4096 False BLOOM_FILTER |(0.380081, 2754092)||(0.33967200000000003, 3507345)||(0.334075, 2973734)||(0.33431700000000003, 3308114)||(0.33857600000000004, 3066106)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282325.91 80 5 4096 False BLOOM_FILTER |(0.380201, 2763334)||(0.33731099999999997, 3271218)||(0.334463, 3435841)||(0.33777999999999997, 3365600)||(0.33165, 2973579)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282328.84 80 5 4096 False BLOOM_FILTER |(0.36597500000000005, 2763466)||(0.32733, 3248360)||(0.336781, 3572019)||(0.334706, 2997792)||(0.33258699999999997, 3314747)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282331.79 80 5 4096 False BLOOM_FILTER |(0.366223, 2770850)||(0.341233, 3325300)||(0.340406, 3065733)||(0.33940699999999996, 3257409)||(0.335699, 3396835)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282334.74 80 5 4096 False BLOOM_FILTER |(0.376365, 2763994)||(0.339079, 3519435)||(0.32561599999999996, 3426760)||(0.334287, 3326918)||(0.337675, 3424351)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282337.64 80 5 4096 False BLOOM_FILTER |(0.37522300000000003, 2773434)||(0.330304, 2960340)||(0.339933, 3125519)||(0.340849, 3540215)||(0.335785, 3253537)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282340.57 80 5 4096 False BLOOM_FILTER |(0.381187, 2773698)||(0.340592, 3030697)||(0.337791, 3364663)||(0.33442099999999997, 3244764)||(0.345609, 3355842)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282343.56 80 5 4096 False BLOOM_FILTER |(0.381479, 2754026)||(0.335364, 3497595)||(0.3328, 3282509)||(0.333175, 3126861)||(0.344598, 3468484)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282346.48 80 5 4096 False BLOOM_FILTER |(0.377145, 2766314)||(0.343769, 3222466)||(0.33890699999999996, 3402081)||(0.337228, 3395057)||(0.337677, 3082241)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282349.4 80 5 4096 False POLYNOMIALS_SIMPLE_HASH |(1.282168, 2773434)||(1.082997, 2324563)||(1.0847580000000001, 2438894)||(1.010141, 2335658)||(0.9753, 2204274)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282353.21 80 5 4096 False POLYNOMIALS_SIMPLE_HASH |(1.2271969999999999, 2760486)||(0.992028, 2459656)||(1.052649, 2467429)||(1.013234, 2285491)||(1.0024, 2312520)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282357.0 80 5 4096 False POLYNOMIALS_SIMPLE_HASH |(1.245329, 2773302)||(1.0506300000000002, 2323139)||(1.053241, 2431303)||(0.979565, 2151690)||(1.0420989999999999, 2465841)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282360.79 80 5 4096 False POLYNOMIALS_SIMPLE_HASH |(1.2228050000000001, 2760486)||(1.0247519999999999, 2267667)||(0.982606, 2268967)||(1.024821, 2366758)||(0.939154, 2286899)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282364.53 80 5 4096 False POLYNOMIALS_SIMPLE_HASH |(1.274779, 2761778)||(1.050797, 2332154)||(1.080885, 2359183)||(1.010174, 2357677)||(0.9816900000000001, 2205764)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282368.33 80 5 4096 False POLYNOMIALS_SIMPLE_HASH |(1.275307, 2772010)||(1.0951, 2467445)||(1.039481, 2332072)||(1.064668, 2350086)||(1.021933, 2223794)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282372.11 80 5 4096 False POLYNOMIALS_SIMPLE_HASH |(1.277447, 2770586)||(1.075763, 2341169)||(1.0837860000000001, 2359183)||(1.066779, 2277966)||(0.986007, 2225218)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282375.95 80 5 4096 False POLYNOMIALS_SIMPLE_HASH |(1.258049, 2763334)||(0.9997050000000001, 2270341)||(1.083336, 2494474)||(1.007072, 2331990)||(1.068553, 2332106)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282379.76 80 5 4096 False POLYNOMIALS_SIMPLE_HASH |(1.182456, 2787740)||(0.9863529999999999, 2277998)||(0.993249, 2350102)||(1.009939, 2402752)||(0.9451309999999999, 2225218)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282383.46 80 5 4096 False POLYNOMIALS_SIMPLE_HASH |(1.234524, 2772010)||(1.0462, 2359199)||(1.03875, 2323057)||(1.025771, 2495750)||(1.016901, 2313944)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282387.22 80 5 4096 False GAUSS_SIMPLE_HASH |(1.672674, 4922384)||(0.197378, 4104362)||(0.195406, 4025566)||(0.190611, 3925748)||(0.195849, 4471392)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282391.43 80 5 4096 False GAUSS_SIMPLE_HASH |(1.737878, 4924456)||(0.267491, 4396304)||(0.224166, 4234724)||(0.269896, 4467500)||(0.228019, 4288126)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282395.73 80 5 4096 False GAUSS_SIMPLE_HASH |(1.679902, 4970866)||(0.195561, 4535526)||(0.188137, 4051603)||(0.209348, 4051215)||(0.209315, 4484864)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282399.98 80 5 4096 False GAUSS_SIMPLE_HASH |(1.692518, 4921212)||(0.20796199999999998, 4402546)||(0.208097, 4086424)||(0.209793, 4399852)||(0.209901, 4602010)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282404.16 80 5 4096 False GAUSS_SIMPLE_HASH |(1.652413, 4921108)||(0.21435300000000002, 4468862)||(0.208208, 4306127)||(0.202503, 4359050)||(0.20487899999999998, 4383523)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282408.36 80 5 4096 False GAUSS_SIMPLE_HASH |(1.6739469999999999, 4940462)||(0.210804, 4444522)||(0.201037, 4256646)||(0.20528200000000002, 4529666)||(0.200869, 3855653)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282412.63 80 5 4096 False GAUSS_SIMPLE_HASH |(1.666587, 4960122)||(0.20167500000000002, 4550111)||(0.203489, 4623402)||(0.208006, 4451638)||(0.206491, 4445653)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282416.9 80 5 4096 False GAUSS_SIMPLE_HASH |(1.657785, 4890610)||(0.211106, 4216526)||(0.213065, 4650684)||(0.210841, 4394310)||(0.20615, 4300980)|
3a4648ad4b16d0aed8d755a830bbf4a914d5f8ae None None 1473282421.15 80 5 4096 False GAUSS_SIMPLE_HASH |(1.651162, 4902634)||(0.20203800000000002, 4560583)||(0.203012, 4284568)||(0.20315899999999998, 4263663)||(0.20293, 4451572)|
