rev start_time key_size num_parties set_size old_method strategy result
fff3599a4ae06bbc20ec9024f5384df242c820be 1472041038.91 80 5 16 False POLYNOMIALS_SIMPLE_HASH |(0.127804, 36440)||(0.127265, 10090)||(0.11840600000000001, 9360)||(0.126608, 10502)||(0.121695, 10300)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472041041.46 80 5 16 False POLYNOMIALS_SIMPLE_HASH |(0.12712, 36638)||(0.125997, 9954)||(0.125037, 10207)||(0.12606, 10436)||(0.126579, 9874)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472041044.03 80 5 16 False POLYNOMIALS_SIMPLE_HASH |(0.12469, 36242)||(0.122173, 9984)||(0.120423, 10251)||(0.123771, 10376)||(0.119789, 9594)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472041046.6 80 5 16 False POLYNOMIALS_SIMPLE_HASH |(0.122833, 36374)||(0.119744, 9964)||(0.121757, 9778)||(0.12057599999999999, 10190)||(0.118919, 10265)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472041049.21 80 5 16 False POLYNOMIALS_SIMPLE_HASH |(0.12458799999999999, 36506)||(0.12201300000000001, 9663)||(0.122495, 9966)||(0.124125, 10316)||(0.12045, 10004)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472041051.82 80 5 16 False POLYNOMIALS_SIMPLE_HASH |(0.187901, 36266)||(0.186195, 9835)||(0.12147100000000001, 8865)||(0.12035, 8558)||(0.187075, 10472)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472041054.45 80 5 16 False POLYNOMIALS_SIMPLE_HASH |(0.123668, 36392)||(0.123074, 10030)||(0.121878, 10392)||(0.121146, 9944)||(0.12070399999999999, 9734)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472041057.06 80 5 16 False POLYNOMIALS_SIMPLE_HASH |(0.124545, 37552)||(0.121615, 10024)||(0.122344, 9300)||(0.120317, 10416)||(0.12377500000000001, 10144)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472041059.65 80 5 16 False POLYNOMIALS_SIMPLE_HASH |(0.186506, 36200)||(0.18482300000000002, 9850)||(0.12162099999999999, 8826)||(0.120147, 8924)||(0.18537399999999998, 9700)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472041062.28 80 5 16 False POLYNOMIALS_SIMPLE_HASH |(0.128112, 36242)||(0.127235, 10336)||(0.122904, 9966)||(0.125386, 10412)||(0.11858199999999999, 7630)|
fff3599a4ae06bbc20ec9024f5384df242c820be 1472041064.9 80 5 16 False GAUSS_SIMPLE_HASH |(0.123861, 34988)||(0.117797, 9046)||(0.116148, 8634)||(0.116646, 8618)||(0.114963, 8998)|
